Year,Month,Month_name,Day_of_week,Day_type,Mode,Pax_daily
2020,6,Jun,Saturday,Weekend,Train (Regional),10750
2020,6,Jun,Saturday,Weekend,Tram,118150
2020,6,Jun,Sunday,Weekend,Bus (Metropolitan),68100
2020,6,Jun,Sunday,Weekend,Train (Metropolitan),118600
2020,6,Jun,Sunday,Weekend,Bus (Regional),6250
2020,6,Jun,Sunday,Weekend,Train (Regional),7900
2020,6,Jun,Sunday,Weekend,Tram,84950
2020,6,Jun,Thursday,Normal Weekday,Bus (Metropolitan),200250
2020,6,Jun,Thursday,Normal Weekday,Train (Metropolitan),244100
2020,6,Jun,Thursday,Normal Weekday,Bus (Regional),26650
2020,6,Jun,Thursday,Normal Weekday,Train (Regional),17650
2020,6,Jun,Thursday,Normal Weekday,Tram,158500
2020,6,Jun,Tuesday,Normal Weekday,Bus (Metropolitan),190850
2020,6,Jun,Tuesday,Normal Weekday,Train (Metropolitan),229900
2020,6,Jun,Tuesday,Normal Weekday,Bus (Regional),25450
2020,6,Jun,Tuesday,Normal Weekday,Train (Regional),17200
2020,6,Jun,Tuesday,Normal Weekday,Tram,148050
2020,6,Jun,Tuesday,School Holiday Weekday,Bus (Metropolitan),149850
2020,6,Jun,Tuesday,School Holiday Weekday,Train (Metropolitan),197700
2020,6,Jun,Tuesday,School Holiday Weekday,Bus (Regional),14200
2020,6,Jun,Tuesday,School Holiday Weekday,Train (Regional),15300
2020,6,Jun,Tuesday,School Holiday Weekday,Tram,139450
2020,6,Jun,Wednesday,Normal Weekday,Bus (Metropolitan),195450
2020,6,Jun,Wednesday,Normal Weekday,Train (Metropolitan),237500
2020,6,Jun,Wednesday,Normal Weekday,Bus (Regional),26100
2020,6,Jun,Wednesday,Normal Weekday,Train (Regional),17600
2020,6,Jun,Wednesday,Normal Weekday,Tram,153450
2020,7,Jul,Friday,Normal Weekday,Bus (Metropolitan),110800
2020,7,Jul,Friday,Normal Weekday,Train (Metropolitan),126200
2020,7,Jul,Friday,Normal Weekday,Bus (Regional),26600
2020,7,Jul,Friday,Normal Weekday,Train (Regional),11200
2020,7,Jul,Friday,Normal Weekday,Tram,76900
2020,7,Jul,Friday,School Holiday Weekday,Bus (Metropolitan),119650
2020,7,Jul,Friday,School Holiday Weekday,Train (Metropolitan),151400
2020,7,Jul,Friday,School Holiday Weekday,Bus (Regional),14100
2020,7,Jul,Friday,School Holiday Weekday,Train (Regional),13000
2020,7,Jul,Friday,School Holiday Weekday,Tram,106250
2020,7,Jul,Monday,Normal Weekday,Bus (Metropolitan),108700
2020,7,Jul,Monday,Normal Weekday,Train (Metropolitan),124500
2020,7,Jul,Monday,Normal Weekday,Bus (Regional),26250
2020,7,Jul,Monday,Normal Weekday,Train (Regional),11000
2020,7,Jul,Monday,Normal Weekday,Tram,73800
2020,7,Jul,Monday,School Holiday Weekday,Bus (Metropolitan),135100
2020,7,Jul,Monday,School Holiday Weekday,Train (Metropolitan),167850
2020,7,Jul,Monday,School Holiday Weekday,Bus (Regional),14100
2020,7,Jul,Monday,School Holiday Weekday,Train (Regional),13800
2020,7,Jul,Monday,School Holiday Weekday,Tram,115700
2020,7,Jul,Saturday,Weekend,Bus (Metropolitan),63550
2020,7,Jul,Saturday,Weekend,Train (Metropolitan),73850
2020,7,Jul,Saturday,Weekend,Bus (Regional),9700
2020,7,Jul,Saturday,Weekend,Train (Regional),5150
2020,7,Jul,Saturday,Weekend,Tram,57500
2020,7,Jul,Sunday,Weekend,Bus (Metropolitan),38800
2020,7,Jul,Sunday,Weekend,Train (Metropolitan),56750
2020,7,Jul,Sunday,Weekend,Bus (Regional),6050
2020,7,Jul,Sunday,Weekend,Train (Regional),4000
2020,7,Jul,Sunday,Weekend,Tram,41150
2020,7,Jul,Thursday,Normal Weekday,Bus (Metropolitan),113100
2020,7,Jul,Thursday,Normal Weekday,Train (Metropolitan),128100
2020,7,Jul,Thursday,Normal Weekday,Bus (Regional),27550
2020,7,Jul,Thursday,Normal Weekday,Train (Regional),11100
2020,7,Jul,Thursday,Normal Weekday,Tram,77400
2020,7,Jul,Thursday,School Holiday Weekday,Bus (Metropolitan),130350
2020,7,Jul,Thursday,School Holiday Weekday,Train (Metropolitan),157000
2020,7,Jul,Thursday,School Holiday Weekday,Bus (Regional),15550
2020,7,Jul,Thursday,School Holiday Weekday,Train (Regional),12700
2020,7,Jul,Thursday,School Holiday Weekday,Tram,110000
2020,7,Jul,Tuesday,Normal Weekday,Bus (Metropolitan),112350
2020,7,Jul,Tuesday,Normal Weekday,Train (Metropolitan),129350
2020,7,Jul,Tuesday,Normal Weekday,Bus (Regional),27600
2020,7,Jul,Tuesday,Normal Weekday,Train (Regional),11550
2020,7,Jul,Tuesday,Normal Weekday,Tram,78700
2020,7,Jul,Tuesday,School Holiday Weekday,Bus (Metropolitan),137800
2020,7,Jul,Tuesday,School Holiday Weekday,Train (Metropolitan),177100
2020,7,Jul,Tuesday,School Holiday Weekday,Bus (Regional),13900
2020,7,Jul,Tuesday,School Holiday Weekday,Train (Regional),14850
2020,7,Jul,Tuesday,School Holiday Weekday,Tram,122550
2020,7,Jul,Wednesday,Normal Weekday,Bus (Metropolitan),114600
2020,7,Jul,Wednesday,Normal Weekday,Train (Metropolitan),129750
2020,7,Jul,Wednesday,Normal Weekday,Bus (Regional),27900
2020,7,Jul,Wednesday,Normal Weekday,Train (Regional),11550
2020,7,Jul,Wednesday,Normal Weekday,Tram,78800
2020,7,Jul,Wednesday,School Holiday Weekday,Bus (Metropolitan),154900
2020,7,Jul,Wednesday,School Holiday Weekday,Train (Metropolitan),188700
2020,7,Jul,Wednesday,School Holiday Weekday,Bus (Regional),15350
2020,7,Jul,Wednesday,School Holiday Weekday,Train (Regional),14700
2020,7,Jul,Wednesday,School Holiday Weekday,Tram,141400
2020,8,Aug,Friday,Normal Weekday,Bus (Metropolitan),67500
2020,8,Aug,Friday,Normal Weekday,Train (Metropolitan),65300
2020,8,Aug,Friday,Normal Weekday,Bus (Regional),10350
2020,8,Aug,Friday,Normal Weekday,Train (Regional),5750
2020,8,Aug,Friday,Normal Weekday,Tram,43950
2020,8,Aug,Monday,Normal Weekday,Bus (Metropolitan),71600
2020,8,Aug,Monday,Normal Weekday,Train (Metropolitan),69400
2020,8,Aug,Monday,Normal Weekday,Bus (Regional),12100
2020,8,Aug,Monday,Normal Weekday,Train (Regional),6050
2020,8,Aug,Monday,Normal Weekday,Tram,45500
2020,8,Aug,Saturday,Weekend,Bus (Metropolitan),41600
2020,8,Aug,Saturday,Weekend,Train (Metropolitan),39250
2020,8,Aug,Saturday,Weekend,Bus (Regional),6450
2020,8,Aug,Saturday,Weekend,Train (Regional),2900
2020,8,Aug,Saturday,Weekend,Tram,30600
2020,8,Aug,Sunday,Weekend,Bus (Metropolitan),25600
2020,8,Aug,Sunday,Weekend,Train (Metropolitan),32100
2020,8,Aug,Sunday,Weekend,Bus (Regional),4150
2020,8,Aug,Sunday,Weekend,Train (Regional),2250
2020,8,Aug,Sunday,Weekend,Tram,22750
2020,8,Aug,Thursday,Normal Weekday,Bus (Metropolitan),68100
2020,8,Aug,Thursday,Normal Weekday,Train (Metropolitan),66500
2020,8,Aug,Thursday,Normal Weekday,Bus (Regional),10300
2020,8,Aug,Thursday,Normal Weekday,Train (Regional),5950
2020,8,Aug,Thursday,Normal Weekday,Tram,44400
2020,8,Aug,Tuesday,Normal Weekday,Bus (Metropolitan),69200
2020,8,Aug,Tuesday,Normal Weekday,Train (Metropolitan),70800
2020,8,Aug,Tuesday,Normal Weekday,Bus (Regional),10100
2020,8,Aug,Tuesday,Normal Weekday,Train (Regional),6200
2020,8,Aug,Tuesday,Normal Weekday,Tram,46600
2020,8,Aug,Wednesday,Normal Weekday,Bus (Metropolitan),70200
2020,8,Aug,Wednesday,Normal Weekday,Train (Metropolitan),70850
2020,8,Aug,Wednesday,Normal Weekday,Bus (Regional),10400
2020,8,Aug,Wednesday,Normal Weekday,Train (Regional),6300
2020,8,Aug,Wednesday,Normal Weekday,Tram,47450
2020,9,Sep,Friday,Normal Weekday,Bus (Metropolitan),81550
2020,9,Sep,Friday,Normal Weekday,Train (Metropolitan),70200
2020,9,Sep,Friday,Normal Weekday,Bus (Regional),12550
2020,9,Sep,Friday,Normal Weekday,Train (Regional),6750
2020,9,Sep,Friday,Normal Weekday,Tram,45600
2020,9,Sep,Friday,School Holiday Weekday,Bus (Metropolitan),72600
2020,9,Sep,Friday,School Holiday Weekday,Train (Metropolitan),71550
2020,9,Sep,Friday,School Holiday Weekday,Bus (Regional),11650
2020,9,Sep,Friday,School Holiday Weekday,Train (Regional),7300
2020,9,Sep,Friday,School Holiday Weekday,Tram,44850
2020,9,Sep,Monday,Normal Weekday,Bus (Metropolitan),76800
2020,9,Sep,Monday,Normal Weekday,Train (Metropolitan),65900
2020,9,Sep,Monday,Normal Weekday,Bus (Regional),11200
2020,9,Sep,Monday,Normal Weekday,Train (Regional),6250
2020,9,Sep,Monday,Normal Weekday,Tram,41550
2020,9,Sep,Monday,School Holiday Weekday,Bus (Metropolitan),83900
2020,9,Sep,Monday,School Holiday Weekday,Train (Metropolitan),73650
2020,9,Sep,Monday,School Holiday Weekday,Bus (Regional),13050
2020,9,Sep,Monday,School Holiday Weekday,Train (Regional),7500
2020,9,Sep,Monday,School Holiday Weekday,Tram,46250
2020,9,Sep,Saturday,Weekend,Bus (Metropolitan),40700
2020,9,Sep,Saturday,Weekend,Train (Metropolitan),37800
2020,9,Sep,Saturday,Weekend,Bus (Regional),5900
2020,9,Sep,Saturday,Weekend,Train (Regional),3050
2020,9,Sep,Saturday,Weekend,Tram,35400
2020,9,Sep,Sunday,Weekend,Bus (Metropolitan),27400
2020,9,Sep,Sunday,Weekend,Train (Metropolitan),32450
2020,9,Sep,Sunday,Weekend,Bus (Regional),3800
2020,9,Sep,Sunday,Weekend,Train (Regional),2550
2020,9,Sep,Sunday,Weekend,Tram,29600
2020,9,Sep,Thursday,Normal Weekday,Bus (Metropolitan),79900
2020,9,Sep,Thursday,Normal Weekday,Train (Metropolitan),68600
2020,9,Sep,Thursday,Normal Weekday,Bus (Regional),12200
2020,9,Sep,Thursday,Normal Weekday,Train (Regional),6600
2020,9,Sep,Thursday,Normal Weekday,Tram,43750
2020,9,Sep,Thursday,School Holiday Weekday,Bus (Metropolitan),84700
2020,9,Sep,Thursday,School Holiday Weekday,Train (Metropolitan),75600
2020,9,Sep,Thursday,School Holiday Weekday,Bus (Regional),13800
2020,9,Sep,Thursday,School Holiday Weekday,Train (Regional),7600
2020,9,Sep,Thursday,School Holiday Weekday,Tram,46550
2020,9,Sep,Tuesday,Normal Weekday,Bus (Metropolitan),75600
2020,9,Sep,Tuesday,Normal Weekday,Train (Metropolitan),66850
2020,9,Sep,Tuesday,Normal Weekday,Bus (Regional),11050
2020,9,Sep,Tuesday,Normal Weekday,Train (Regional),6150
2020,9,Sep,Tuesday,Normal Weekday,Tram,42250
2020,9,Sep,Tuesday,School Holiday Weekday,Bus (Metropolitan),85200
2020,9,Sep,Tuesday,School Holiday Weekday,Train (Metropolitan),77550
2020,9,Sep,Tuesday,School Holiday Weekday,Bus (Regional),12800
2020,9,Sep,Tuesday,School Holiday Weekday,Train (Regional),7700
2020,9,Sep,Tuesday,School Holiday Weekday,Tram,49450
2020,9,Sep,Wednesday,Normal Weekday,Bus (Metropolitan),79200
2020,9,Sep,Wednesday,Normal Weekday,Train (Metropolitan),67900
2020,9,Sep,Wednesday,Normal Weekday,Bus (Regional),11750
2020,9,Sep,Wednesday,Normal Weekday,Train (Regional),6450
2020,9,Sep,Wednesday,Normal Weekday,Tram,43250
2020,9,Sep,Wednesday,School Holiday Weekday,Bus (Metropolitan),84300
2020,9,Sep,Wednesday,School Holiday Weekday,Train (Metropolitan),78200
2020,9,Sep,Wednesday,School Holiday Weekday,Bus (Regional),13000
2020,9,Sep,Wednesday,School Holiday Weekday,Train (Regional),7950
2020,9,Sep,Wednesday,School Holiday Weekday,Tram,47750
2020,10,Oct,Friday,Normal Weekday,Bus (Metropolitan),160950
2020,10,Oct,Friday,Normal Weekday,Train (Metropolitan),136550
2020,10,Oct,Friday,Normal Weekday,Bus (Regional),29650
2020,10,Oct,Friday,Normal Weekday,Train (Regional),11000
2020,10,Oct,Friday,Normal Weekday,Tram,79250
2020,10,Oct,Friday,School Holiday Weekday,Bus (Metropolitan),103750
2020,10,Oct,Friday,School Holiday Weekday,Train (Metropolitan),89650
2020,10,Oct,Friday,School Holiday Weekday,Bus (Regional),18500
2020,10,Oct,Friday,School Holiday Weekday,Train (Regional),8800
2020,10,Oct,Friday,School Holiday Weekday,Tram,56050
2020,10,Oct,Monday,Normal Weekday,Bus (Metropolitan),143050
2020,10,Oct,Monday,Normal Weekday,Train (Metropolitan),115200
2020,10,Oct,Monday,Normal Weekday,Bus (Regional),28750
2020,10,Oct,Monday,Normal Weekday,Train (Regional),9950
2020,10,Oct,Monday,Normal Weekday,Tram,62350
2020,10,Oct,Saturday,Weekend,Bus (Metropolitan),70150
2020,10,Oct,Saturday,Weekend,Train (Metropolitan),69850
2020,10,Oct,Saturday,Weekend,Bus (Regional),9800
2020,10,Oct,Saturday,Weekend,Train (Regional),4400
2020,10,Oct,Saturday,Weekend,Tram,82000
2020,10,Oct,Sunday,Weekend,Bus (Metropolitan),46600
2020,10,Oct,Sunday,Weekend,Train (Metropolitan),45350
2020,10,Oct,Sunday,Weekend,Bus (Regional),5800
2020,10,Oct,Sunday,Weekend,Train (Regional),3600
2020,10,Oct,Sunday,Weekend,Tram,47550
2020,10,Oct,Thursday,Normal Weekday,Bus (Metropolitan),161300
2020,10,Oct,Thursday,Normal Weekday,Train (Metropolitan),132600
2020,10,Oct,Thursday,Normal Weekday,Bus (Regional),31350
2020,10,Oct,Thursday,Normal Weekday,Train (Regional),11000
2020,10,Oct,Thursday,Normal Weekday,Tram,74950
2020,10,Oct,Thursday,School Holiday Weekday,Bus (Metropolitan),106350
2020,10,Oct,Thursday,School Holiday Weekday,Train (Metropolitan),88550
2020,10,Oct,Thursday,School Holiday Weekday,Bus (Regional),18200
2020,10,Oct,Thursday,School Holiday Weekday,Train (Regional),8800
2020,10,Oct,Thursday,School Holiday Weekday,Tram,53200
2020,10,Oct,Tuesday,Normal Weekday,Bus (Metropolitan),149000
2020,10,Oct,Tuesday,Normal Weekday,Train (Metropolitan),122150
2020,10,Oct,Tuesday,Normal Weekday,Bus (Regional),31050
2020,10,Oct,Tuesday,Normal Weekday,Train (Regional),10550
2020,10,Oct,Tuesday,Normal Weekday,Tram,66250
2020,10,Oct,Wednesday,Normal Weekday,Bus (Metropolitan),163150
2020,10,Oct,Wednesday,Normal Weekday,Train (Metropolitan),135000
2020,10,Oct,Wednesday,Normal Weekday,Bus (Regional),29000
2020,10,Oct,Wednesday,Normal Weekday,Train (Regional),11100
2020,10,Oct,Wednesday,Normal Weekday,Tram,75000
2020,11,Nov,Friday,Normal Weekday,Bus (Metropolitan),250550
2020,11,Nov,Friday,Normal Weekday,Train (Metropolitan),256700
2020,11,Nov,Friday,Normal Weekday,Bus (Regional),31200
2020,11,Nov,Friday,Normal Weekday,Train (Regional),19200
2020,11,Nov,Friday,Normal Weekday,Tram,179900
2020,11,Nov,Monday,Normal Weekday,Bus (Metropolitan),222050
2020,11,Nov,Monday,Normal Weekday,Train (Metropolitan),209250
2020,11,Nov,Monday,Normal Weekday,Bus (Regional),28650
2020,11,Nov,Monday,Normal Weekday,Train (Regional),16750
2020,11,Nov,Monday,Normal Weekday,Tram,147650
2020,11,Nov,Saturday,Weekend,Bus (Metropolitan),132800
2020,11,Nov,Saturday,Weekend,Train (Metropolitan),197950
2020,11,Nov,Saturday,Weekend,Bus (Regional),10900
2020,11,Nov,Saturday,Weekend,Train (Regional),10800
2020,11,Nov,Saturday,Weekend,Tram,167950
2020,11,Nov,Sunday,Weekend,Bus (Metropolitan),85400
2020,11,Nov,Sunday,Weekend,Train (Metropolitan),126600
2020,11,Nov,Sunday,Weekend,Bus (Regional),6350
2020,11,Nov,Sunday,Weekend,Train (Regional),7950
2020,11,Nov,Sunday,Weekend,Tram,108850
2020,11,Nov,Thursday,Normal Weekday,Bus (Metropolitan),244000
2020,11,Nov,Thursday,Normal Weekday,Train (Metropolitan),232600
2020,11,Nov,Thursday,Normal Weekday,Bus (Regional),31800
2020,11,Nov,Thursday,Normal Weekday,Train (Regional),17700
2020,11,Nov,Thursday,Normal Weekday,Tram,162950
2020,11,Nov,Tuesday,Normal Weekday,Bus (Metropolitan),243050
2020,11,Nov,Tuesday,Normal Weekday,Train (Metropolitan),228000
2020,11,Nov,Tuesday,Normal Weekday,Bus (Regional),32150
2020,11,Nov,Tuesday,Normal Weekday,Train (Regional),18050
2020,11,Nov,Tuesday,Normal Weekday,Tram,158350
2020,11,Nov,Wednesday,Normal Weekday,Bus (Metropolitan),234100
2020,11,Nov,Wednesday,Normal Weekday,Train (Metropolitan),221300
2020,11,Nov,Wednesday,Normal Weekday,Bus (Regional),30800
2020,11,Nov,Wednesday,Normal Weekday,Train (Regional),17250
2020,11,Nov,Wednesday,Normal Weekday,Tram,153250
2020,12,Dec,Friday,Normal Weekday,Bus (Metropolitan),263850
2020,12,Dec,Friday,Normal Weekday,Train (Metropolitan),333150
2020,12,Dec,Friday,Normal Weekday,Bus (Regional),24800
2020,12,Dec,Friday,Normal Weekday,Train (Regional),28300
2020,12,Dec,Friday,Normal Weekday,Tram,271850
2020,12,Dec,Monday,Normal Weekday,Bus (Metropolitan),228450
2020,12,Dec,Monday,Normal Weekday,Train (Metropolitan),245600
2020,12,Dec,Monday,Normal Weekday,Bus (Regional),22050
2020,12,Dec,Monday,Normal Weekday,Train (Regional),22500
2020,12,Dec,Monday,Normal Weekday,Tram,198500
2020,12,Dec,Monday,School Holiday Weekday,Bus (Metropolitan),211050
2020,12,Dec,Monday,School Holiday Weekday,Train (Metropolitan),258900
2020,12,Dec,Monday,School Holiday Weekday,Bus (Regional),18300
2020,12,Dec,Monday,School Holiday Weekday,Train (Regional),22650
2020,12,Dec,Monday,School Holiday Weekday,Tram,216650
2020,12,Dec,Saturday,Weekend,Bus (Metropolitan),147000
2020,12,Dec,Saturday,Weekend,Train (Metropolitan),231700
2020,12,Dec,Saturday,Weekend,Bus (Regional),11500
2020,12,Dec,Saturday,Weekend,Train (Regional),17500
2020,12,Dec,Saturday,Weekend,Tram,190100
2020,12,Dec,Sunday,Weekend,Bus (Metropolitan),98100
2020,12,Dec,Sunday,Weekend,Train (Metropolitan),166400
2020,12,Dec,Sunday,Weekend,Bus (Regional),7150
2020,12,Dec,Sunday,Weekend,Train (Regional),13550
2020,12,Dec,Sunday,Weekend,Tram,131350
2020,12,Dec,Thursday,Normal Weekday,Bus (Metropolitan),256650
2020,12,Dec,Thursday,Normal Weekday,Train (Metropolitan),298400
2020,12,Dec,Thursday,Normal Weekday,Bus (Regional),25300
2020,12,Dec,Thursday,Normal Weekday,Train (Regional),25700
2020,12,Dec,Thursday,Normal Weekday,Tram,244250
2020,12,Dec,Thursday,School Holiday Weekday,Bus (Metropolitan),155600
2020,12,Dec,Thursday,School Holiday Weekday,Train (Metropolitan),189700
2020,12,Dec,Thursday,School Holiday Weekday,Bus (Regional),15300
2020,12,Dec,Thursday,School Holiday Weekday,Train (Regional),18000
2020,12,Dec,Thursday,School Holiday Weekday,Tram,151850
2020,12,Dec,Tuesday,Normal Weekday,Bus (Metropolitan),238950
2020,12,Dec,Tuesday,Normal Weekday,Train (Metropolitan),264600
2020,12,Dec,Tuesday,Normal Weekday,Bus (Regional),24350
2020,12,Dec,Tuesday,Normal Weekday,Train (Regional),23150
2020,12,Dec,Tuesday,Normal Weekday,Tram,211200
2020,12,Dec,Tuesday,School Holiday Weekday,Bus (Metropolitan),179550
2020,12,Dec,Tuesday,School Holiday Weekday,Train (Metropolitan),236500
2020,12,Dec,Tuesday,School Holiday Weekday,Bus (Regional),15800
2020,12,Dec,Tuesday,School Holiday Weekday,Train (Regional),19650
2020,12,Dec,Tuesday,School Holiday Weekday,Tram,197700
2020,12,Dec,Wednesday,Normal Weekday,Bus (Metropolitan),262050
2020,12,Dec,Wednesday,Normal Weekday,Train (Metropolitan),290700
2020,12,Dec,Wednesday,Normal Weekday,Bus (Regional),25400
2020,12,Dec,Wednesday,Normal Weekday,Train (Regional),24350
2020,12,Dec,Wednesday,Normal Weekday,Tram,237000
2020,12,Dec,Wednesday,School Holiday Weekday,Bus (Metropolitan),194000
2020,12,Dec,Wednesday,School Holiday Weekday,Train (Metropolitan),242850
2020,12,Dec,Wednesday,School Holiday Weekday,Bus (Regional),17800
